indice_insertion;indice_effort
26.314;10.301
8.665;4.443
43.943;13.798
15.337;4.979
12.92;0
20.207;8.672
20.11;10.009
43.644;10.034
14.32;3.984
62.701;11.53
14.037;9.186
29.381;10.487
48.898;18.833
21.019;9.556
20.275;15.229
31.983;18.205
23.125;13.238
23.604;11.45
22.402;11.082
41.94;20.548
26.286;9.905
32.179;14.603
35.348;20.553
21.517;7.913
41.683;17.726
49.841;25.233
29.336;4.848
36.101;11.485
32.159;36.842
43.353;18.073
29.658;17.77
37.565;15.43
61.845;24.571
20.947;12.755
26.813;16.249
16.269;5.075
25.491;7.969
24.416;12.555
25.091;10.321
15.178;8.001
11.037;27.295
22.234;4.813
29.093;14.165
24.72;12.111
25.208;8.909
16.426;12.197
21.521;11.424
17.77;6.239
39.184;17.996
31.393;9.417
24.892;17.716
32.261;10.909
14.873;9.707
15.74;9.605
16.752;4.949
28.272;7.322
23.723;6.626
25.14;7.689
34.176;12.955
20.965;7.731
26.49;11.218
21.194;7.455
31.529;12.361
18.703;14.53
20.945;8.742
24.201;14.317
30.968;13.666
18.909;8.55
33.891;14.223
29.65;11.645
34.689;22.271
29.001;14.954
29.742;14.423
24.765;16.043
31.212;11.489
30.835;10.778
24.143;8.915
29.7;13.566
28.537;20
11.31;1.939
29.957;15.273
24.412;7.992
19.22;5.377
14.741;5.989
30.013;11.576
48.037;21.476
26.931;5.647
25.589;20.071
26.526;23.391
23.195;12.731
27.164;40.684
41.456;15.364
21.174;10.627
17.664;7.651
21.872;13.287
44.694;7.574
42.369;13.198
27.563;10.389
29.841;21.897
59.154;30.532
25.43;18.539
25.528;7.588
16.944;10.13
29.998;27.654
19.229;13.631
46.509;69.84
28.783;16.513
31.257;13.755
20.903;5.297
16.405;12.659
18.728;7.214
30.302;16.707
13.749;5.032
38.667;11.657
41.852;17.304
36.452;15.366
35.589;6.546
38.501;10.607
18.766;10.443
32.706;16.059
26.514;17.257
22.048;8.642
37.452;16.493
29.898;9.716
22.226;14.691
21.949;9.652
32.917;22.98
34.787;4.851
37.022;15.687
25.295;7.411
14.933;7.427
23.022;9.223
16.359;10.43
16.645;3.348
25.895;8.056
32.602;10.808
20.162;5.117
22.292;7.566
12.557;4.276
28.283;13.45
19.04;12.141
19.756;4.108
34.753;9.259
20.016;11.198
21.242;15.057
26.744;11.105
58.064;21.983
25.287;9.65
34.368;6.747
31.585;30.19
49.841;8.786
34.297;11.518
10.738;6.482
28.485;16.675
22.463;13.989
25.034;8.007
46.043;9.924
29.079;17.338
15.197;5.411
20.911;10.683
33.033;10.625
27.497;8.306
27.386;12.705
23.37;7.702
19.995;7.08
22.835;10.998
52.859;21.013
29.257;20.693
13.216;3.67
31.275;42.739
17.415;7.664
24.053;16.039
23.89;16.153
29.351;10.173
21.464;10.789
23.498;15.409
35.912;10.648
43.524;16.008
23.114;16.514
13.074;4.958
13.928;7.72
16.781;11.969
19.888;6.946
33.93;8.354
38.469;6.977
44.668;42.972
33.934;15.426
29.88;12.034
21.094;11.275
34.475;19.81
16.227;9.96
30.101;8.368
21.678;10.945
51.284;11.047
40.268;15.621
28.655;11.091
25.602;11.789
15.273;15.203
26.728;10.012
21.175;11.826
27.483;13.428
18.187;1.623
51.499;22.538
20.128;10.665
20.88;0.914
15.711;2.844
33.378;18.904
26.559;10.057
25.101;6.684
33.04;10.559
26.336;8.887
26.962;16.387
26.921;3.807
27.516;16.634
25.309;8.095
27.726;10.847
37.387;13.047
43.203;23.855
23.819;8.647
17.033;9.974
23.826;10.836
24.888;6.517
33.857;10.213
42.041;22.023
38.414;34.49
24.205;18.249
20.6;13.898
21.263;18.2
18.505;8.405
30.267;12.157
35.193;7.992
40.849;12.564
12.817;4.535
16.54;5.131
13.229;4.913
34.505;16.735
29.229;12.827
12.424;3.341
35.022;24.808
41.566;15.172
28.089;18.919
21.052;10.238
49.166;25.68
41.311;14.602
28.701;16.334
26.795;11.871
29;10.198
23.244;6.091
25.948;7.535
25.146;5.527
24.441;9.418
31.152;8.745
23.862;8.832
23.991;40.083
28.503;11.851
42.87;10.351
44.617;29.976
25.78;11.373
24.789;11.019
17.244;6.812
43.718;13.087
26.519;9.021
27.714;8.542
43.19;17.15
16.139;9.76
19.335;6.176
17.451;7.966
44.311;14.565
19.782;23.323
34.964;10.241
26.077;20.338
36.317;35.961
24.342;20.857
19.344;10.164
34.656;15.108
27.267;11.912
15.711;14.902
20.29;4.419
35.225;12.216
27.221;10.382
22.85;12.416
57.416;40.423
18.92;24.46
47.788;20.562
14.225;9.308
36.848;19.645
23.906;11.285
17.073;6.044
22.426;14.945
35.097;7.712
24.438;12.124
47.584;16.368
20.933;80.738
21.383;11.829
14.155;12.6
34.752;5.958
36.791;9.004
36.694;6.992
38.924;12.613
54.451;28.227
42.495;14.398
20.445;12.889
19.619;15.412
13.028;4.038
18.295;14.028
35.086;15.727
27.739;12.896
21.521;5.893
26.866;19.078
18.307;10.515
19.453;9.339
29.325;9.096
27.429;15.569
20.873;30.068
22.794;11.42
32.244;5.447
40.482;16.725
34.333;28.335
37.82;13.187
22.938;11.777
29.322;14.208
28.172;8.012
27.197;16.133
33.747;15.322
17.199;10.154
29.373;10.272
17.553;8.553
28.368;8.937
31.052;4.857
15.895;5.979
43.743;9.609
41.003;10.371
30.688;11.852
36.95;14.355
22.077;8.506
36.56;20.873
32.851;10.712
14.893;5.352
39.817;15.908
25.144;9.201
12.372;5.04
17.904;13.896
12.509;5.218
27.016;11.763
31.426;9.173
24.751;7.446
29.149;7.573
20.436;9.139
21.806;6.675
40.645;57.904
33.766;17.27
16.212;6.608
32.414;14.655
34.215;11.49
26.053;7.983
24.727;8.957
13.321;4.813
27.349;9.748
32.185;9.695
32.546;6.074
37.329;11.234
24.228;16.29
14.308;5.958
17.5;11.236
25.192;7.093
20.966;7.472
22.687;10.372
21.792;12.291
29.315;29.527
25.968;21.563
18.73;18.102
29.721;13.628
20.128;6.809
26.8;11.215
16.83;4.246
25.478;14.793
27.617;21.433
19.199;3.317
37.639;21.687
44.288;14.942
37.299;15.534
11.594;1.402
18.957;3.184
15.315;8.2
28.536;6.981
45.999;39.888
41.984;17.89
20.059;4.866
20.536;4.376
33.661;6.761
15.579;8.68
29.317;13.028
28.362;15.332
40.183;9.604
16.71;7.913
22.412;10.413
37.474;25.509
27.238;8.501
28.085;14.979
30.974;12.066
22.728;11.083
26.882;7.379
20.499;5.851
33.186;13.713
37.964;17.995
25.496;7.171
38.774;10.617
24.198;9.428
38.019;15.862
30.656;11.233
17.738;5.531
35.259;8.426
22.287;14.263
26.78;30.544
41.03;7.088
11.915;6.505
31.83;11.379
28.083;9.696
25.497;4.942
14.917;8.695
29.795;13.411
18.847;15.497
30.122;12.615
37.25;17.973
35.864;10.345
26.158;18.767
23.061;4.9
13.922;5.032
18.617;9.556
28.358;8.692
17.864;5.242
26.644;11.233
18.665;6.721
30.276;16.732
19.535;9.484
30.589;13.826
24.245;3.418
34.536;15.08
24.96;2.554
46.238;27.244
21.062;8.976
37.925;16.8
18.889;9.012
32.885;17.556
34.093;15.85
27.167;9.055
25.141;8.47
25.988;10.551
25.934;9.899
41.646;54.602
40.737;56.839
19.927;11.78
33.254;10.231
35.624;16.914
26.979;9.007
26.152;5.444
31.127;18.975
23.369;3.482
48.787;10.336
33.996;23.156
34.171;22.684
30.183;8.275
41.876;15.667
16.705;16.859
9.962;8.015
22.613;6.646
15.213;11.55
38.39;19.92
32.353;22.92
21.527;9.184
45.984;21.509
38.474;16.183
32.82;10.643
31.83;16.593
33.471;5.283
42.896;9.748
22.356;5.646
11.43;5.37
30.802;11.725
24.073;22.651
17.159;21.995
25.218;11.065
30.936;9.507
25.122;10.17
20.097;16.817
37.779;7.909
20.016;26.733
19.263;8.162
20.601;8.022
34.689;13.278
26.598;11.014
38.204;13.157
28.779;12.251
28.593;15.594
22.133;9.578
25.519;8.587
46.524;21.299
40.953;22.27
26.757;32.959
39.397;13.385
15.931;19.005
34.191;9.953
13.609;3.653
20.681;6.157
16.441;1.734
35.822;41.689
22.815;6.051
20.682;14.127
16.641;8.37
30.378;19.939
22.808;8.513
28.175;14.315
18.07;4.607
13.572;6.815
40.88;33.647
27.077;7.528
22.471;8.06
37.375;55.436
19.577;4.139
38.965;30.672
23.772;6.719
28.787;22.803
32.191;9.589
12.396;1.899
23.903;7.545
34.132;4.463
42.678;15.135
17.615;53.683
17.882;5.23
21.852;17.77
23.786;11.711
16.798;12.41
42.165;14.88
23.71;15.093
34.749;9.604
17.723;7.094
27.222;9.659
25.083;5.878
35.523;12.056
19.388;5.838
14.119;3.926
22.893;7.421
20.325;4.339
25.648;10.589
16.562;11.755
30.632;14.73
22.767;31.072
35.639;17.923
24.388;17.273
21.933;13.18
37.992;17.86
30.964;9.902
17.723;11.43
30.105;7.81
14.051;4.497
25.74;17.682
32.61;12.763
12.536;3.067
32.456;13.745
32.625;9.362
21.385;16.74
27.066;13.536
45.987;17.524
27.813;22.244
15.424;4.507
14.643;4.296
30.475;15.59
17.712;10.617
21.51;9.066
24.535;9.761
18.361;8.298
42.528;12.624
36.211;18.689
22.018;6.997
34.805;18.314
16.978;2.433
15.19;4.154
40.52;15.23
36.202;12.382
21.986;6.787
15.783;20.226
25.661;8.083
55.14;10.338
12.796;12.165
37.082;14.936
58.29;39.325
30.696;13.838
15.813;7.789
23.714;10.517
23.214;11.241
24.444;6.389
43.253;9.262
18.108;6.661
55.944;23.192
24.164;27.389
20.85;10.426
34.251;19.038
26.261;11.791
34.582;14.157
32.494;28.591
19.338;7.023
47.505;24.101
10.859;5.765
37.587;14.408
17.53;26.021
41.181;41.767
28.601;8.646
34.214;12.145
46.519;11.477
19.561;6.267
46.007;11.097
29.473;7.86
29.095;19.711
44.264;15.622
26.247;13.469
37.172;19.269
18.991;10.954
35.06;17.262
24.984;14.981
17.394;13.966
20.626;12.014
37.224;15.443
31.374;12.532
15.313;10.321
32.151;7.728
25.89;6.151
27.227;10.288
23.572;10.62
29.289;10.352
14.28;6.689
17.427;7.593
15.988;4.47
17.63;4.305
15.94;6.28
16.114;15.912
30.281;27.235
16.433;5.287
17.54;8.806
37.623;16.07
14.537;4.563
19.125;7.333
44.208;11.397
26.043;20.35
25.351;7.926
31.268;20.804
31.81;13.068
33.886;37.252
15.117;4.439
41.343;9.503
29.583;24.071
29.577;10.613
30.344;15.801
13.895;8.791
19.323;4.817
33.15;17.606
22.064;15.537
34.481;6.983
15.84;4.321
18.642;9.584
25.665;5.77
13.513;5.561
29.716;15.593
21.863;11.435
32.148;26.659
23.767;7.751
21.747;10.407
23.182;8.876
22.035;14.962
26.42;3.214
32.042;15.831
25.54;16.82
35.132;19.761
37.96;16.772
16.715;9.424
24.283;6.785
33.94;11.019
30.368;9.458
31.859;15.666
32.694;12.58
35.287;7.078
19.41;7.341
19.503;9.768
43.347;15.378
27.078;22.192
15.832;5.899
16.738;8.403
16.564;3.607
33.043;11.694
35.179;5.228
20.811;13.921
28.253;9.448
16.962;8.065
16.549;5.277
34.717;18.652
23.961;14.472
25.074;23.755
31.878;33.929
37.302;8.838
31.129;10.273
23.546;3.007
20.995;7.276
31.425;9.063
26.321;9.373
12.761;6.223
46.519;10.082
34.539;6.219
34.639;16.988
23.697;13.661
24.195;13.573
16.885;10.062
17.254;13.213
14.595;7.548
23.946;12.822
39.049;19.432
37.786;7.409
18.039;14.921
23.495;7.575
18.773;6.013
28.606;11.166
11.676;8.295
26.75;11.932
36.056;20.509
38.043;20.672
18.62;7.926
37.169;22.55
13.633;11.637
17.154;23.316
44.638;22.711
17.845;10.831
16.622;4.665
36.06;10.957
23.088;6.323
21.165;8.202
17.308;5.398
37.858;17.993
24.113;14.632
27.495;11.482
22.855;6.611
16.273;5.886
31.22;11.315
45.031;20.177
38.015;13.094
28.562;13.515
16.567;3.883
35.713;16.277
37.236;8.877
32.672;24.806
47.333;11.804
33.724;17.163
35.779;10.23
17.234;5.2
23.214;9.338
18.775;13.959
36.366;11.419
25.774;8.402
25.791;5.496
32.51;20.579
33.007;17.45
29.932;8.977
32.916;5.621
45.376;26.877
28.647;47.956
27.584;10.794
30.524;18.439
34.465;16.622
25.3;9.682
27.497;9.68
29.996;14.971
29.927;9.079
30.977;10.336
25.794;8.894
18.434;11.399
49.4;65.001
43.927;29.901
24.763;14.566
14.34;3.947
32.616;20.318
21.961;10.001
10.547;11.069
15.768;8.401
13.071;5.432
46.56;17.989
32.497;14.977
31.307;14.882
40.473;17.944
27.565;9.981
31.815;7.908
34.38;11.759
24.217;5.93
27.953;10.875
25.49;10.986
29.399;16.46
22.966;20.252
22.527;15.534
36.659;10.859
20.404;11.605
33.021;16.043
23.636;13.735
16.526;3.285
30.065;17.22
14.582;8.287
14.841;1.935
18.258;12.829
24.154;19.469
36.803;20.313
18.766;13.524
17.734;9.88
37.735;14.424
17.322;7.8
35.609;18.939
35.876;25.351
27.747;11.64
24.371;7.408
22.266;5.162
44.467;36.146
30.716;10.177
15.685;5.825
47.756;36.771
28.29;15.716
32.308;32.719
32.903;15.939
17.613;14.222
17.7;6.336
22.281;9.281
23.728;13.132
13.082;3.784
40.146;11.742
21.852;15.422
23.693;8.779
24.406;17.249
31.625;46.279
37.676;14.512
42.887;93.14
23.069;1.183
29.545;11.63
26.297;12.143
26.627;14.035
40.597;29.912
36.319;11.028
28.004;11.676
35.589;10.074
22.743;8.726
21.129;5.662
34.45;9.503
33.287;13.622
18.252;9.994
18.053;11.485
25.295;6.639
28.433;8.156
17.441;10.806
22.321;7.663
14.567;0.601
43.085;11.388
26.054;7.559
23.382;11.792
33.819;12.512
21.743;7.134
20.288;5.294
32.084;2.057
17.869;4.413
43.593;19.542
34.068;10.545
27.017;3.454
33.05;15.467
21.505;14.442
34.071;21.337
27.321;12.5
24.244;6.947
23.29;8.802
19.364;10.21
29.401;12.194
23.439;13.963
16.809;4.431
29.611;10.239
27.854;9.837
22.032;6.783
27.812;9.281
17.537;6.285
25.92;9.967
29.565;0
16.852;22.323
25.508;13.959
41.553;17.244
31.728;15.184
41.939;19.675
26.538;6.063
22.34;6.283
16.298;5.264
14.197;2.637
32.865;11.829
21.938;7.47
17.776;4.093
27.527;14.419
26.541;12.373
22.998;11.686
18.698;26.003
34.469;11.347
20.429;11.527
26.398;6.139
14.405;6.91
29.134;11.508
37.757;10.64
37.435;14.647
42.136;12.474
34.016;16.237
17.419;10.565
17.887;5.511
18.808;8.338
17.484;10.58
16.684;4.341
27.632;13.957
28.816;5.7
21.65;14.159
34.816;13.599
39.339;29.731
34.119;19.871
22.365;6.749
17.485;3.196
25.539;9.92
20.658;5.53
22.753;53.061
40.363;13.37
40.796;28.597
30.104;19.23
15.675;3.014
37.284;15.42
23.26;5.05
22.049;7.897
17.077;6.186
33.775;18.075
23.709;8.194
14.47;6.129
12.845;7.468
14.481;7.327
22.093;1.877
30.158;17.589
17.293;8.108
27.081;15.702
26.393;8.37
25.044;16.301
22.907;9.739
15.34;8.361
20.497;11.538
20.87;13.179
24.87;10.525
28.509;10.871
16.802;4.538
22.146;13.559
39.197;10.029
30.147;12.696
30.518;23.143
41.144;14.302
41.031;16.089
12.289;6.246
30.679;19.046
22.416;11.906
26.086;15.632
35.462;15.257
28.378;11.642
49.664;14.888
25.94;11.981
35.49;14.335
19.699;9.235
15.109;5.551
18.825;5.667
29.762;15.373
35.953;25.456
25.702;11.045
35.959;13.922
27.417;11.37
23.262;8.134
32.603;17.233
33.329;13.592
14.197;10.776
15.455;2.874
25.007;8.226
21.17;12.905
42.509;5.894
27.058;22.331
27.972;11.4
22.783;11.731
27.015;15.625
14.717;6.015
26.512;3.902
20.159;0.97
55.886;29.813
32.605;10.808
46.393;33.252
15.877;8.697
21.922;13.287
56.523;24.649
18.796;8.555
21.998;8.197
19.613;5.736
18.362;8.591
22.799;10.581
23.622;8.361
17.954;7.594
21.401;12.38
29.619;9.654
14.933;7.584
33.803;9.321
30.472;8.364
21.983;9.6
43.654;14.967
37.004;20.698
36.625;21.615
26.888;15.279
35.208;13.559
32.62;18.046
20.967;7.766
25.355;16.672
41.623;11.122
38.101;15.738
22.433;9.023
40.965;14.755
24.872;9.448
21.663;6.213
25.578;9.14
36.211;15.919
24.024;6.776
32.622;12.668
15.479;13.254
13.863;9.784
20.186;9.203
35.046;11.287
19.03;7.974
19.596;10.711
15.815;6.677
23.154;6.596
28.752;10.874
16.396;7.948
16.103;19.263
29.444;8.4
36.786;16.856
32.945;9.647
22.15;4.962
17.931;6.52
20.434;7.922
40.453;12.493
29.604;14.359
40.28;25.263
20.078;4.672
23.977;8.536
31.716;28.439
19.29;7.375
23.595;19.575
35.102;12.5
16.124;11.217
33.588;18.203
40.185;12.638
14.94;4.102
30.092;7.275
42.355;35.854
31.025;12.727
23.339;10.748
25.329;19.576
31.095;16.092
21.266;23.609
16.01;37.007
21.211;36.532
30.282;16.478
36.9;14.972
25.843;13.266
19.524;7.107
39.29;20.297
42.98;9.867
32.421;11.401
25.344;9.585
17.695;11.021
13.238;15.038
33.89;18.709
20.075;6.32
31.082;6.82
14.889;8.541
29.556;15.428
21.284;13.409
25.371;12.511
30.27;22.277
21.962;74.328
24.203;7.301
29.976;24.975
24.746;6.217
22.261;17.048
21.512;11.262
10.82;4.838
26.096;13.359
22.028;6.807
25.501;11.215
17.986;7.796
32.706;12.558
36.538;13.082
15.271;8.186
21.053;25.098
42.937;15.035
21.916;2.586
43.968;10.831
40.36;13.998
35.509;12.927
28.704;10.862
26.498;9.803
29.177;13.229
17.807;5.652
27.083;8.516
20.405;8.688
23.641;5.139
17.324;5.459
24.45;8.275
44.316;9.159
18.031;6.919
16.205;8.047
23.749;11.754
39.765;23.541
17.443;6.585
20.862;3.552
27.522;13.213
27.7;23.874
21.381;9.54
27.338;5.529
16.251;6.192
27.04;2.654
30.508;30.634
12.245;6.057
28.167;20.095
23.789;9.929
17.547;6.277
24.767;17.826
36.377;24.061
31.274;15.042
19.297;11.357
19.795;4.237
37.222;25.706
22.448;8.565
49.811;18.129
20.288;11.645
35.952;15.68
39.445;28.052
34.241;17.55
17.847;5.486
34.973;8.785
12.469;2.098
31.527;15.693
15.303;7.095
28.19;12.323
24.64;18.735
28.382;9.971
17.493;7.324
27.302;15.467
25.112;12.005
34.935;17.644
22.867;10.596
14.861;2.862
41.806;10.403
25.41;10.472
17.236;6.413
17.713;4.454
17.834;5.445
30.214;7.682
46.603;5.869
28.06;18.865
16.785;63.02
24.963;10.687
15.213;5.633
23.137;7.225
14.671;8.599
31.818;18.782
39.178;11.2
44.495;12.412
21.996;7.586
18.675;12.557
15.208;9.227
32.743;19.683
24.251;7.405
21.233;13.102
18.703;11.219
39.366;13.9
27.397;10.41
9.874;5.744
18.507;9.219
34.271;18.282
31.68;3.721
15.963;10.861
18.893;8.778
19.354;16.314
24.372;10.984
23.972;8.99
31.397;11.999
17.334;5.511
25.479;14.441
42.73;18.088
17.2;14.249
19.664;11.01
13.249;3.841
29.481;10.417
15.787;8.525
20.348;6.016
14.083;12.778
25.837;6.8
17.237;31.788
17.626;6.153
22.173;9.905
26.995;7.753
17.29;78.337
26.911;6.975
18.798;12.792
33.271;9.009
24.471;10.638
75.947;21.466
25.724;13.084
19.365;8.695
37.409;10.27
22.894;6.963
25.459;46.338
23.528;14.918
20.567;16.417
32.548;7.611
23.04;5.303
40.747;16.995
22.567;6.926
19.208;7.404
29.936;11.324
15.351;15.781
39.483;12.246
28.392;9.15
30.047;11.048
43.457;14.107
35.454;13.018
29.253;6.572
36.283;8.642
29.79;10.429
17.24;9.552
50.041;28.773
20.72;11.334
30.542;7.485
15.914;9.614
25.24;10.468
15.137;4.305
19.87;9.268
15.284;14.024
26.465;7.653
26.426;11.898
30.521;15.949
23.224;13.393
26.23;10.201
19.06;5.361
37.448;15.82
17.193;11.737
24.421;4.527
41.483;47.994
25.015;7.359
42.23;9.348
35.636;12.813
26.774;5.42
24.494;8.25
19.006;13.871
26.411;9.733
27.242;9.194
18.508;14.179
24.229;8.146
35.882;18.136
18.223;10.993
15.399;7.875
17.782;9.845
32.624;11.419
52.651;17.015
28.773;10.396
19.727;4.739
22.027;9.208
30.438;14.792
27.23;11.549
29.396;21.808
22.735;10.442
52.187;25.019
14.864;5.775
41.632;11.47
21.358;8.474
21.787;10.245
36.038;10.415
36.186;9.058
34.266;13.413
16.971;7.358
20.815;8.661
26.256;10.784
33.506;18.659
39.821;14.096
35.773;18.979
15.618;7.789
20.924;10.87
18.368;8.247
16.032;9.357
28.2;12.246
25.193;10.2
18.923;5.671
17.916;5.268
20.378;2.955
23.626;6.048
21.558;12.933
24.668;9.065
25.952;8.869
44.165;17.168
24.582;13.791
18.179;10.728
32.623;18.355
23.019;20.781
13.538;7.145
26.27;29.34
19.488;5.924
29.4;10.102
17.014;3.226
45.582;14.626
40.919;28.801
18.825;11.414
22.157;12.059
19.002;9.694
13.687;11.901
12.686;4.722
16.563;6.93
41.932;11.147
22.379;14.866
45.721;29.461
20.532;10.023
40.277;11.995
27.123;9.057
27.827;7.183
17.462;7.841
16.361;3.628
21.153;6.355
33.813;26.54
20.84;14.391
35.804;23.403
15.679;7.701
17.827;9.638
12.094;5.547
17.651;4.117
17.284;2.312
36.734;22.747
29.132;12.916
21.199;9.507
18.674;5.63
17.768;5.527
17.293;3.945
17.729;7.416
34.498;9.241
15.986;9.007
31.919;13.873
30.645;9.698
40.953;23.765
7.895;11.761
11.868;14.677
16.732;10.274
42.979;31.21
36.191;15.03
34.936;11.947
23.343;9.693
26.411;45.585
34.84;12.344
20.109;9.699
38.137;12.558
29.647;15.362
20.534;8.741
30.088;8.839
16.902;2.775
22.705;7.579
34.8;11.004
16.987;7.113
12.54;6.698
44.778;15.752
21.777;15.366
23.738;5.603
27.319;10.974
17.676;7.767
20.735;8.339
36.905;16.653
17.623;3.715
20.647;11.982
30.806;10.061
34.564;10.695
24.122;9.845
21.049;8.485
37.575;13.21
24.282;13.579
25.477;14.854
19.72;6.477
25.686;9.177
32.396;9.238
17.063;2.82
30.368;23.423
23.584;14.589
34.631;10.612
19.167;11.216
20.965;10.293
37.918;8.946
32.284;8.492
17.991;3.959
23.739;9.041
40.568;23.04
16.546;5.475
19.439;9.214
33.529;22.103
33.179;15.607
31.489;11.595
23.246;5.549
19.757;5.4
10.505;12.648
19.856;7.799
19.329;20.636
13.75;8.881
68.127;11.878
16.243;3.515
20.912;7.959
19.462;6.633
40.455;12.378
20.571;5.062
32.322;12.427
20.206;6.656
34.147;7.585
24.439;3.606
21.813;12.844
24.185;10.585
20.504;13.038
12.165;11.517
31.183;10.948
15.109;1.74
25.185;6.394
26.246;11.693
34.64;21.582
24.842;16.351
21.19;12.688
20.525;5.748
22.532;9.34
33.642;24.807
19.544;8.052
34.065;21.206
42.05;7.105
9.944;4.336
15.413;9.066
23.949;15.644
13.907;11.814
17.347;3.843
19.509;14.064
26.314;5.042
34;19.312
18.239;6.194
44.617;15.876
13.865;8.348
18.136;6.232
30.769;7.44
34.294;8.801
41.979;19.658
24.634;7.4
24.034;9.231
19.97;5.614
36.581;19.161
18.153;5.78
38.869;12.155
27.918;38.952
17.438;2.55
26.586;5.87
27.456;4.777
41.598;25.074
37.997;10.815
9.533;4.953
22.185;11.029
36.768;6.375
19.265;9.183
29.729;28.026
14.964;4.828
13.267;21.526
23.665;7.957
34.189;22.722
35.519;17.322
22.54;6.082
39.09;5.2
27.312;13.971
8.334;1.925
20.224;9.927
19.562;4.079
17.528;5.224
28.251;12.478
12.938;3.785
22.509;6.55
23.922;9.481
22.056;9.661
16.592;17.005
31.98;17.422
19.488;11.502
12.154;4.729
20.307;13.2
29.312;14.646
16.928;16.403
5.867;4.575
25.455;9.483
19.805;11.102
41.053;10.579
22.848;8.546
21.804;8.023
32.031;14.106
15.324;7.668
28.595;19.711
24.634;13.201
37.497;10.325
17.993;4.543
28.271;13.533
27.912;10.548
33.268;14.387
23.832;6.609
29.852;8.931
37.96;15.067
36.66;18.667
26.71;7.004
48.879;16.303
37.633;15.645
35.255;29.425
16.282;9.585
52.711;32.584
26.42;15.361
28.338;5.986
17.372;8.293
41.161;14.249
19.572;7.526
18.103;10.194
29.254;10.74
21.91;14.714
30.615;8.232
23.086;10.553
27.197;7.417
30.757;10.294
20.59;7.743
38.895;13.477
15.635;11.053
23.453;10.577
44.506;15.757
37.283;24.661
29.5;10.012
24.2;13.766
25.249;9.141
34.96;11.609
23.631;10.184
17.087;5.914
29.963;7.299
14.568;6.302
21.412;17.173
13.204;5.652
24.645;6.788
33.792;12.015
26.973;9.064
19.226;6.65
14.749;1.552
18.231;12.172
20.168;6.168
22.294;10.01
23.652;14.541
31.942;21.497
19.359;8.089
40.228;12.595
31.58;18.357
29.406;9.11
47.055;17.397
28.674;10.16
23.328;9.459
35.165;29.946
21.138;13.074
46.951;14.715
25.661;8.283
22.931;10.055
33.17;11.983
15.626;3.069
15.221;5.834
13.344;7.508
15.754;6.397
33.795;12.976
18.085;9.411
23.752;14.854
16.008;13.344
31.603;9.645
18.413;11.316
10.467;1.307
43.628;9.636
26.933;15.34
33.41;6.486
16.696;3.966
21.716;10.87
25.055;6.846
34.783;11.223
28.412;10.206
26.551;8.461
29.818;16.7
21.642;2.462
40.791;15.273
27.111;6.972
15.558;5.536
26.876;6.615
27.388;13.619
42.289;18.035
18.067;9.926
28.851;15.865
29.045;21.748
34.523;19.832
22.88;9.789
23.877;5.673
28.428;10.063
15.615;17.01
25.037;6.355
21.449;5.766
19.842;24.874
48.552;7.241
40.422;7.717
24.579;5.784
17.633;4.447
36.759;14.099
15.187;8.377
39.945;14.794
35.622;11.364
36.291;11.837
35.859;12.062
36.51;15.564
36.644;5.268
9.303;3.571
27.691;19.518
18.388;5.219
45.84;13.216
37.093;12.746
20.334;8.896
19.383;1.675
24.617;9.138
16.73;3.8
23.071;5.025
